C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_54_387.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_54_387.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_54_387.jpg, 0, 0, 0, 5.264793E-05
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_54_489.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_54_489.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_54_489.jpg, 0, 0, 0, 5.1625E-05
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_54_590.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_54_590.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_54_590.jpg, 0, 0, 0, 7.505739E-05
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_54_692.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_54_692.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_54_692.jpg, 0, 0, 0, 6.001373E-05
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_54_793.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_54_793.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_54_793.jpg, 0, 0, 0, 4.590724E-05
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_54_895.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_54_895.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_54_895.jpg, 0, 0, 0, 5.587517E-05
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_54_997.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_54_997.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_54_997.jpg, 0, 0, 0, 7.638909E-05
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_55_097.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_55_097.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_55_097.jpg, 0, 0, 0, 7.494741E-05
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_55_198.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_55_198.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_55_198.jpg, 0, 0, 0, 3.887754E-05
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_55_300.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_55_300.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_55_300.jpg, 0, 0, 0, 5.860401E-05
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_55_402.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_55_402.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_55_402.jpg, 0, 0, 0, 9.591691E-05
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_55_501.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_55_501.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_55_501.jpg, 0, 0, 0, 7.044003E-05
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_55_602.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_55_602.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_55_602.jpg, 0, 0, 0, 3.790137E-05
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_55_705.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_55_705.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_55_705.jpg, 0, 0, 0, 6.910128E-05
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_55_806.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_55_806.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_55_806.jpg, 0, 0, 0, 9.509308E-05
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_55_907.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_55_907.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_55_907.jpg, 0, 0, 0, 4.282727E-05
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_56_006.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_56_006.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_56_006.jpg, 0, 0, 0, 5.6874E-05
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_56_108.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_56_108.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_56_108.jpg, 0, 0.1091745, 0, 0.07554699
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_56_209.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_56_209.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_56_209.jpg, 0, 0.661099, 0, 0.6914718
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_56_312.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_56_312.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_56_312.jpg, 0, 0.7966594, 0, 1.655245
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_56_412.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_56_412.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_56_412.jpg, 0, 0.8160252, 0, 2.614732
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_56_512.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_56_512.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_56_512.jpg, 0, 0.9225369, 0, 3.656828
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_56_614.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_56_614.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_56_614.jpg, 0, 1, 0, 4.856452
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_56_716.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_56_716.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_56_716.jpg, 0, 1, 0, 6.047432
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_56_817.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_56_817.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_56_817.jpg, 0, 1, 0, 7.227005
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_56_918.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_56_918.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_56_918.jpg, 0, 1, 0, 8.395091
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_57_020.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_57_020.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_57_020.jpg, 0, 0.9612685, 0, 9.776426
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_57_123.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_57_123.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_57_123.jpg, 0, 0.7966594, 0, 10.75755
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_57_224.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_57_224.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_57_224.jpg, 0, 0.6901477, 0, 11.41947
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_57_326.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_57_326.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_57_326.jpg, 0, 0.6901477, 0, 12.0849
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_57_427.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_57_427.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_57_427.jpg, 0, 0.6707819, 0, 13.07089
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_57_527.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_57_527.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_57_527.jpg, -0.02202857, 0.661099, 0, 13.78137
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_57_628.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_57_628.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_57_628.jpg, -0.03171146, 0.661099, 0, 14.41462
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_57_728.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_57_728.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_57_728.jpg, -0.06076011, 0.6514161, 0, 15.16116
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_57_829.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_57_829.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_57_829.jpg, -0.1285403, 0.6320504, 0, 15.74873
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_57_931.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_57_931.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_57_931.jpg, -0.1285403, 0.6223675, 0, 16.46867
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_58_032.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_58_032.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_58_032.jpg, -0.1285403, 0.6223675, 0, 17.00136
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_58_134.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_58_134.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_58_134.jpg, -0.2060034, 0.5933188, 0, 17.73926
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_58_235.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_58_235.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_58_235.jpg, -0.2156863, 0.5933188, 0, 18.22511
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_58_337.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_58_337.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_58_337.jpg, -0.2737836, 0.5836359, 0, 18.84287
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_58_440.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_58_440.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_58_440.jpg, -0.3028322, 0.5545873, 0, 19.35172
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_58_541.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_58_541.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_58_541.jpg, -0.3028322, 0.5449044, 0, 19.98585
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_58_642.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_58_642.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_58_642.jpg, -0.1866376, 0.5449044, 0, 20.46518
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_58_743.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_58_743.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_58_743.jpg, -0.1285403, 0.5836359, 0, 21.0747
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_58_845.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_58_845.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_58_845.jpg, -0.1285403, 0.5836359, 0, 21.58803
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_58_948.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_58_948.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_58_948.jpg, -0.08980879, 0.5836359, 0, 22.15619
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_59_048.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_59_048.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_59_048.jpg, -0.06076011, 0.5449044, 0, 22.67869
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_59_149.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_59_149.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_59_149.jpg, -0.03171146, 0.5449044, 0, 23.18473
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_59_251.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_59_251.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_59_251.jpg, -0.03171146, 0.5061729, 0, 23.63129
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_59_352.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_59_352.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_59_352.jpg, -0.1285403, 0.4771242, 0, 24.05526
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_59_453.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_59_453.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_59_453.jpg, -0.1479061, 0.4480756, 0, 24.4155
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_59_555.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_59_555.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_59_555.jpg, -0.157589, 0.409344, 0, 24.74501
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_59_655.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_59_655.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_59_655.jpg, -0.157589, 0.3996611, 0, 25.05118
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_59_756.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_59_756.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_59_756.jpg, -0.157589, 0.3996611, 0, 25.34493
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_59_858.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_59_858.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_59_858.jpg, -0.157589, 0.3996611, 0, 25.64242
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_54_59_961.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_54_59_961.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_54_59_961.jpg, -0.157589, 0.3996611, 0, 25.99105
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_00_061.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_00_061.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_00_061.jpg, -0.157589, 0.3996611, 0, 26.28381
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_00_161.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_00_161.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_00_161.jpg, -0.1866376, 0.3802953, 0, 26.57987
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_00_262.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_00_262.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_00_262.jpg, -0.2447349, 0.3609295, 0, 26.80736
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_00_365.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_00_365.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_00_365.jpg, -0.2544178, 0.3415638, 0, 27.03766
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_00_466.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_00_466.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_00_466.jpg, -0.2737836, 0.3318809, 0, 27.22642
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_00_567.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_00_567.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_00_567.jpg, -0.2834665, 0.322198, 0, 27.40686
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_00_668.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_00_668.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_00_668.jpg, -0.3028322, 0.2931494, 0, 27.5645
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_00_771.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_00_771.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_00_771.jpg, -0.3028322, 0.2931494, 0, 27.69745
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_00_870.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_00_870.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_00_870.jpg, -0.235052, 0.3609295, 0, 27.87221
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_00_970.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_00_970.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_00_970.jpg, -0.157589, 0.3609295, 0, 28.12354
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_01_073.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_01_073.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_01_073.jpg, -0.1479061, 0.3609295, 0, 28.35373
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_01_173.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_01_173.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_01_173.jpg, -0.2156863, 0.2834665, 0, 28.52309
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_01_273.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_01_273.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_01_273.jpg, -0.235052, 0.2834665, 0, 28.62944
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_01_376.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_01_376.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_01_376.jpg, -0.235052, 0.2834665, 0, 28.75445
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_01_478.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_01_478.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_01_478.jpg, -0.235052, 0.2834665, 0, 28.87965
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_01_578.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_01_578.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_01_578.jpg, -0.235052, 0.2834665, 0, 28.99609
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_01_680.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_01_680.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_01_680.jpg, -0.235052, 0.2834665, 0, 29.15506
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_01_783.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_01_783.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_01_783.jpg, -0.235052, 0.2544178, 0, 29.23831
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_01_884.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_01_884.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_01_884.jpg, -0.235052, 0.235052, 0, 29.31748
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_01_985.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_01_985.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_01_985.jpg, -0.235052, 0.235052, 0, 29.37041
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_02_085.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_02_085.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_02_085.jpg, -0.1188574, 0.235052, 0, 29.44028
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_02_187.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_02_187.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_02_187.jpg, -0.06076011, 0.2253692, 0, 29.50242
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_02_288.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_02_288.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_02_288.jpg, -0.05107722, 0.1769547, 0, 29.5185
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_02_389.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_02_389.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_02_389.jpg, -0.05107722, 0.1479061, 0, 29.49088
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_02_492.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_02_492.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_02_492.jpg, -0.08980879, 0.1479061, 0, 29.43556
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_02_592.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_02_592.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_02_592.jpg, -0.1769547, 0.08980878, 0, 29.36075
C:\Users\dg420\OneDrive\data\IMG\center_2024_06_04_20_55_02_694.jpg, C:\Users\dg420\OneDrive\data\IMG\left_2024_06_04_20_55_02_694.jpg, C:\Users\dg420\OneDrive\data\IMG\right_2024_06_04_20_55_02_694.jpg, -0.2060034, 0.070443, 0, 29.18884
